ambience,businessparking,byappointmentonly,byob,dietaryrestrictions_dairy-free,dietaryrestrictions_gluten-free,dietaryrestrictions_halal,dietaryrestrictions_kosher,dietaryrestrictions_soy-free,music_no_music,music,alcohol,ambience_casual,ambience_classy,ambience_divey,ambience_hipster,ambience_intimate,ambience_romantic,ambience_touristy,ambience_trendy,ambience_upscale,bestnights_friday,bestnights_monday,bestnights_saturday,bestnights_sunday,bestnights_thursday,bestnights_tuesday,bestnights_wednesday,bestnights,bikeparking,businessacceptsbitcoin,businessacceptscreditcards,businessparking_garage,businessparking_lot,businessparking_street,businessparking_valet,businessparking_validated,byobcorkage,caters,coatcheck,corkage,dietaryrestrictions_vegan,dietaryrestrictions_vegetarian,dogsallowed,drivethru,goodfordancing,goodforkids,goodformeal_breakfast,goodformeal_brunch,goodformeal_dessert,goodformeal_dinner,goodformeal_latenight,goodformeal_lunch,goodformeal,happyhour,hastv,music_background_music,music_dj,music_jukebox,music_karaoke,music_live,music_video,noiselevel,outdoorseating,restaurantsattire,restaurantsdelivery,restaurantsgoodforgroups,restaurantspricerange2,restaurantsreservations,restaurantstableservice,restaurantstakeout,smoking,wheelchairaccessible,wifi,star
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,none,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,average,yes,casual,none,yes,1,none,NA,yes,NA,NA,none,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,full_bar,yes,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,NA,yes,NA,yes,none,none,none,none,none,NA,none,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,NA,yes,yes,none,none,none,none,none,none,loud,yes,casual,none,yes,2,yes,yes,yes,NA,NA,free,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,yes,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,casual,yes,yes,2,NA,NA,yes,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,none,casual,yes,yes,1,NA,NA,yes,NA,NA,none,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,none,none,none,none,none,none,none,yes,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,none,none,none,none,none,yes,none,none,NA,yes,none,NA,NA,NA,NA,NA,NA,average,yes,casual,none,none,3,none,NA,none,NA,NA,none,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,none,yes,1,none,NA,yes,NA,NA,NA,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,casual,NA,yes,2,NA,NA,yes,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,none,none,none,NA,none,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,quiet,none,casual,none,yes,1,none,NA,yes,NA,NA,free,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,yes,none,none,yes,none,none,none,yes,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,yes,none,none,yes,none,none,NA,none,NA,NA,NA,NA,yes,NA,NA,yes,yes,yes,none,none,none,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,average,yes,casual,none,yes,1,none,none,yes,NA,yes,free,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,yes,none,yes,NA,NA,yes,NA,NA,NA,NA,NA,NA,average,none,casual,yes,yes,2,none,NA,yes,NA,yes,none,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,none,none,none,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,none,yes,none,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,loud,yes,casual,none,yes,1,none,none,yes,NA,NA,free,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,none,NA,NA,none,NA,NA,NA,NA,NA,NA,quiet,none,casual,yes,none,2,none,none,yes,NA,NA,free,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,yes,NA,NA,NA,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,full_bar,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,NA,yes,NA,NA,NA,NA,NA,NA,none,yes,none,none,none,yes,none,yes,NA,yes,yes,yes,none,none,none,none,none,average,none,casual,none,yes,2,none,yes,yes,NA,yes,free,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,NA,none,NA,none,NA,NA,none,2.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,yes,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,casual,yes,none,1,none,NA,yes,NA,NA,free,1.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,full_bar,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,yes,none,none,NA,none,none,none,NA,NA,NA,NA,NA,none,none,none,none,yes,none,yes,NA,yes,yes,none,none,yes,none,none,none,average,yes,casual,none,yes,2,none,NA,yes,NA,NA,free,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,none,none,none,NA,none,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,yes,none,yes,NA,NA,yes,NA,NA,NA,NA,NA,NA,average,none,casual,none,yes,2,none,yes,yes,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,none,none,yes,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,yes,none,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,quiet,none,casual,none,yes,1,none,yes,yes,NA,NA,none,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,quiet,none,casual,none,NA,1,none,NA,yes,NA,NA,none,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,full_bar,none,none,yes,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,none,none,none,yes,none,none,NA,NA,NA,NA,NA,NA,NA,NA,none,none,NA,NA,NA,NA,NA,NA,none,NA,yes,none,none,none,none,yes,none,average,yes,casual,none,yes,1,none,NA,yes,NA,NA,none,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,NA,NA,none,NA,NA,NA,NA,NA,NA,quiet,NA,casual,none,yes,2,none,NA,yes,NA,NA,none,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,yes,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,quiet,none,casual,none,none,2,yes,NA,yes,NA,NA,none,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,yes,none,none,none,none,none,none,yes,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,yes,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,average,yes,casual,none,yes,2,none,none,yes,NA,NA,none,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quiet,none,casual,yes,NA,2,NA,NA,yes,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,none,none,none,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,average,none,casual,yes,yes,2,yes,NA,yes,NA,NA,free,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,average,none,casual,yes,yes,1,none,NA,yes,NA,NA,none,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,casual,NA,yes,2,NA,NA,NA,NA,NA,NA,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,yes,none,none,NA,none,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,quiet,yes,casual,none,yes,1,none,NA,yes,NA,NA,free,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,none,NA,NA,none,NA,NA,NA,NA,NA,NA,NA,none,casual,none,yes,1,none,NA,yes,NA,NA,free,1.5
NA,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,none,NA,NA,yes,NA,NA,NA,NA,NA,NA,average,none,casual,yes,yes,1,none,yes,yes,NA,NA,NA,3
NA,NA,NA,NA,none,none,none,none,none,NA,NA,none,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,yes,none,yes,none,none,NA,yes,NA,NA,none,yes,NA,NA,NA,yes,none,none,none,none,none,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,loud,yes,casual,yes,yes,2,none,none,yes,NA,yes,free,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,yes,none,none,none,none,none,none,yes,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,none,none,none,none,NA,NA,none,NA,NA,NA,NA,NA,NA,average,yes,casual,none,yes,2,none,none,yes,NA,NA,free,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,none,none,none,NA,none,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,average,yes,casual,yes,yes,1,none,NA,yes,NA,NA,none,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,casual,none,none,NA,none,NA,yes,NA,NA,NA,2.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,none,NA,NA,none,NA,NA,NA,NA,NA,NA,average,none,casual,none,yes,2,none,yes,yes,NA,NA,paid,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,none,none,none,NA,yes,NA,NA,NA,NA,NA,none,NA,yes,none,none,none,yes,none,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,average,yes,casual,none,yes,1,none,none,yes,NA,NA,none,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,yes,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,none,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,yes,none,yes,NA,NA,yes,NA,NA,NA,NA,NA,NA,average,yes,casual,none,yes,2,yes,yes,yes,NA,NA,free,2.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,casual,none,yes,2,yes,NA,yes,NA,NA,NA,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,none,none,none,NA,none,NA,NA,NA,NA,NA,yes,NA,yes,none,none,none,none,none,yes,NA,NA,yes,NA,NA,NA,NA,NA,NA,average,yes,casual,none,yes,1,none,NA,yes,NA,NA,free,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,yes,none,yes,none,none,none,NA,yes,NA,NA,NA,NA,none,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,quiet,none,casual,yes,none,1,none,none,yes,NA,yes,none,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,none,none,none,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,average,none,casual,none,yes,2,none,NA,yes,NA,NA,free,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,yes,none,none,none,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,average,yes,NA,NA,none,1,none,none,yes,NA,NA,NA,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,yes,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,average,none,casual,yes,none,1,none,NA,yes,NA,NA,none,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,none,none,yes,none,yes,none,none,none,NA,yes,NA,NA,NA,NA,none,NA,NA,yes,none,none,none,yes,none,yes,NA,NA,yes,NA,NA,NA,NA,NA,NA,average,none,casual,yes,yes,1,none,yes,yes,NA,yes,free,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,average,none,casual,NA,yes,2,yes,NA,yes,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,yes,none,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,loud,none,casual,yes,yes,1,none,NA,yes,NA,NA,NA,2.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,casual,yes,NA,2,NA,NA,NA,NA,NA,NA,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,yes,none,none,NA,none,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,yes,none,yes,NA,NA,yes,NA,NA,NA,NA,NA,NA,loud,none,casual,none,none,1,none,none,yes,NA,NA,free,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,beer_and_wine,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,yes,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,yes,none,average,none,casual,none,yes,1,none,NA,yes,NA,NA,free,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,none,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,none,NA,NA,none,NA,NA,NA,NA,NA,NA,quiet,none,casual,yes,none,1,none,NA,yes,NA,NA,none,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,none,NA,yes,NA,NA,NA,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,casual,NA,yes,1,none,NA,yes,NA,NA,NA,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,yes,none,yes,none,none,none,NA,none,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,yes,none,none,NA,NA,yes,NA,NA,NA,NA,NA,NA,loud,yes,casual,none,yes,2,yes,NA,yes,NA,NA,none,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beer_and_wine,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,none,none,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,average,none,casual,none,yes,1,none,NA,yes,NA,NA,none,2.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,yes,NA,yes,none,none,none,none,none,none,NA,NA,none,NA,NA,NA,NA,NA,NA,NA,none,casual,none,yes,1,none,NA,yes,NA,NA,NA,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,none,none,none,NA,none,NA,NA,NA,NA,NA,NA,NA,yes,none,none,none,yes,none,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,average,none,casual,yes,yes,2,none,yes,yes,NA,NA,NA,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,yes,none,none,none,none,none,NA,yes,NA,NA,NA,NA,NA,NA,NA,none,none,none,none,none,none,none,NA,NA,none,NA,NA,NA,NA,NA,NA,average,none,casual,none,none,1,none,none,yes,NA,NA,none,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,none,yes,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,2,NA,NA,yes,NA,NA,NA,3.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_bar,none,yes,none,none,none,none,none,none,yes,NA,NA,NA,NA,NA,NA,NA,NA,yes,none,yes,yes,none,yes,yes,none,NA,yes,NA,NA,NA,NA,none,NA,NA,none,none,none,none,yes,none,none,NA,NA,yes,NA,NA,NA,NA,NA,NA,average,none,dressy,none,yes,4,yes,yes,none,NA,yes,free,4
